r1,phi1,z1,r2,phi2,z2,r3,phi3,z3,theta_break,phi_break,label
33.05605562897118,2.771202599959516,-83.98650360107422,73.12191862514631,2.778886036428799,-186.0240020751953,117.26146651912114,2.7877770773652912,-298.4880065917969,0.006315583633384156,0.00015692695721425195,1.0
73.12191862514631,2.778886036428799,-186.0240020751953,117.26146651912114,2.7877770773652912,-298.4880065917969,171.80813971306551,2.798708584268617,-437.4320068359375,0.007200663489191895,8.938445118662018e-05,1.0
117.26146651912114,2.7877770773652912,-298.4880065917969,171.80813971306551,2.798708584268617,-437.4320068359375,259.03681034213884,2.816418410188304,-660.0,0.010629521142951988,0.0005729177898143807,1.0
32.582243814070374,2.819596549168751,-120.23899841308594,71.91918415892727,2.8312578274485403,-265.42498779296875,116.17624501103059,2.8440958212391574,-428.6510009765625,0.00629390131810529,0.0001844888169286359,1.0
32.44071267933102,2.836133546861181,-73.27619934082031,72.26907895771988,2.845205468816872,-165.68299865722656,115.50526326960689,2.855456333695545,-266.0509948730469,0.00791363845709319,0.00019786905287253888,1.0
72.26907895771988,2.845205468816872,-165.68299865722656,115.50526326960689,2.855456333695545,-266.0509948730469,171.5320609206008,2.8689906259756333,-396.3169860839844,0.00961807321376541,0.0005747586697333003,1.0
32.263937269028425,3.3348995041982636,-18.947599411010742,73.02131958259301,3.3745597366694553,-39.41230010986328,117.15161390908611,3.3968400409783257,-61.581600189208984,0.02480860797203573,0.00019951567079491274,1.0
73.02131958259301,3.3745597366694553,-39.41230010986328,117.15161390908611,3.3968400409783257,-61.581600189208984,171.83324175415075,3.4201415403830566,-89.01319885253906,0.03247682728068107,0.0005590038286647869,1.0
117.15161390908611,3.3968400409783257,-61.581600189208984,171.83324175415075,3.4201415403830566,-89.01319885253906,262.35443483807944,3.454663280860046,-134.8000030517578,0.044782838588973695,0.003312337281990167,1.0
32.08877595554783,3.5760414005270347,-27.576099395751953,33.37581732704964,3.5756837414580023,-28.623300552368164,72.81996701396989,3.5849238885983956,-60.563201904296875,0.02030578992807091,0.0023509742500936685,1.0
33.37581732704964,3.5756837414580023,-28.623300552368164,72.81996701396989,3.5849238885983956,-60.563201904296875,115.30098794035321,3.5955333635760507,-95.01750183105469,0.016310382008738612,0.000785616395324534,1.0
72.81996701396989,3.5849238885983956,-60.563201904296875,115.30098794035321,3.5955333635760507,-95.01750183105469,171.7205448261744,3.6085566156781463,-140.78799438476562,0.016656432390642763,0.00012102352520724476,1.0
171.22446564610289,3.608440325317362,-140.38800048828125,259.54309323771105,3.6282781668557664,-212.60000610351562,358.7319508730681,3.650708855835129,-292.79998779296875,0.033619975171626494,0.005461468186344216,1.0
259.54309323771105,3.6282781668557664,-212.60000610351562,358.7319508730681,3.650708855835129,-292.79998779296875,503.0325901805674,3.684160016799002,-410.20001220703125,0.044917457769766335,0.003028656342425777,1.0
71.59665259184331,3.1447389510969144,-34.47140121459961,115.59507207412202,3.129773275852899,-56.34360122680664,171.51790005754893,3.1112587467107695,-84.1093978881836,0.029036769375206856,0.0004902870495381784,1.0
115.59507207412202,3.129773275852899,-56.34360122680664,171.51790005754893,3.1112587467107695,-84.1093978881836,259.24929473121085,3.081093487960697,-127.5999984741211,0.045516546277363006,0.0006239535988478693,1.0
32.11423828883724,3.583788866489226,-8.060110092163086,33.292518085170194,3.584037591260458,-8.348190307617188,73.04219224803131,3.5695172563703115,-18.191499710083008,0.03262142551247171,0.0029609793283218557,1.0
33.292518085170194,3.584037591260458,-8.348190307617188,73.04219224803131,3.5695172563703115,-18.191499710083008,116.43600341729767,3.553589307846742,-28.88719940185547,0.02969765406656456,0.001086308922389674,1.0
73.04219224803131,3.5695172563703115,-18.191499710083008,116.43600341729767,3.553589307846742,-28.88719940185547,171.62410099835537,3.5329191370971484,-42.49440002441406,0.03634658526361728,7.596405323599824e-05,1.0
32.8371526024068,3.2429267119520424,-6.798880100250244,72.10370994085449,3.254991849996621,-12.210200309753418,115.43031252422405,3.2678156286419813,-18.266799926757812,0.023917520725099714,0.001942084084528184,1.0
72.10370994085449,3.254991849996621,-12.210200309753418,115.43031252422405,3.2678156286419813,-18.266799926757812,117.32273581419696,3.2684485866345927,-18.543899536132812,0.018842933897069303,0.006503205567189733,1.0
115.43031252422405,3.2678156286419813,-18.266799926757812,117.32273581419696,3.2684485866345927,-18.543899536132812,171.74307547014186,3.2852071627030033,-26.014400482177734,0.01674802734563688,0.008971178123349627,1.0
117.32273581419696,3.2684485866345927,-18.543899536132812,171.74307547014186,3.2852071627030033,-26.014400482177734,259.5123730752878,3.3127378778076655,-37.79999923706055,0.044899497403821265,0.002940559791113026,1.0
31.583357078574316,3.5734717086607715,0.32187700271606445,32.87848228587606,3.573675627628844,0.32187700271606445,73.09015759226362,3.5663525155886657,0.7468760013580322,0.021117610521337905,0.010568651310034241,1.0
72.58279467329392,3.5664536031577976,0.7718729972839355,115.85457273529614,3.558246736430113,1.221869945526123,170.86123069186482,3.547793750786274,1.8968700170516968,0.018790303291560187,0.0018716848020402987,1.0
115.85457273529614,3.558246736430113,1.221869945526123,170.86123069186482,3.547793750786274,1.8968700170516968,172.77471633292873,3.547438667315296,1.8968700170516968,0.01585193131494585,0.01227062720024418,1.0
170.86123069186482,3.547793750786274,1.8968700170516968,172.77471633292873,3.547438667315296,1.8968700170516968,261.3361283585725,3.530091884109427,3.0,0.02310561975313507,0.012455457870143355,1.0
172.77471633292873,3.547438667315296,1.8968700170516968,261.3361283585725,3.530091884109427,3.0,360.2867899915794,3.510056171342131,4.199999809265137,0.03905192684328091,0.0003287983156465712,1.0
32.04364272921592,3.560511862773474,-3.4627599716186523,33.525701377964346,3.5613034038301143,-3.8431499004364014,72.99531695452728,3.57266425674608,-14.023099899291992,0.003957822345047909,0.0011774932282907385,1.0
33.525701377964346,3.5613034038301143,-3.8431499004364014,72.99531695452728,3.57266425674608,-14.023099899291992,115.93415215504723,3.5853767873303415,-25.0575008392334,0.023907824185704595,0.0008807613429998919,1.0
72.99531695452728,3.57266425674608,-14.023099899291992,115.93415215504723,3.5853767873303415,-25.0575008392334,171.84795311310754,3.602336526162153,-39.56100082397461,0.029603411907545188,0.002260167634159086,1.0
115.93415215504723,3.5853767873303415,-25.0575008392334,171.84795311310754,3.602336526162153,-39.56100082397461,256.5350384793103,3.626919701168517,-61.599998474121094,0.03799843600515129,0.0007962669704758108,1.0
31.971086093538837,3.430079003709748,-13.673800468444824,72.21786884353625,3.439310015615219,-30.738100051879883,116.14495016816565,3.4502275861344542,-49.42319869995117,0.019847599407485796,0.0011645879438618226,1.0
72.21786884353625,3.439310015615219,-30.738100051879883,116.14495016816565,3.4502275861344542,-49.42319869995117,170.9219285548201,3.4635981598154535,-72.71029663085938,0.021870554405368038,0.00020377897666297616,1.0
116.14495016816565,3.4502275861344542,-49.42319869995117,170.9219285548201,3.4635981598154535,-72.71029663085938,172.86295180240552,3.4640594050224576,-73.53900146484375,0.011791616843887128,0.0015375405150446612,1.0
170.9219285548201,3.4635981598154535,-72.71029663085938,172.86295180240552,3.4640594050224576,-73.53900146484375,256.89222938346563,3.4847343818470513,-109.5999984741211,0.020816849233255136,0.0018641936187748724,1.0
172.86295180240552,3.4640594050224576,-73.53900146484375,256.89222938346563,3.4847343818470513,-109.5999984741211,360.31667177404614,3.5107174193531163,-152.60000610351562,0.04570215163931737,0.011358311826511924,1.0
32.16482809894109,3.5977029508030407,-2.5718801021575928,33.16831071387151,3.5970316371631816,-2.628119945526123,72.72884240332623,3.591642440588329,-5.721869945526123,0.024923386443329667,0.022058010506352973,1.0
33.16831071387151,3.5970316371631816,-2.628119945526123,72.72884240332623,3.591642440588329,-5.721869945526123,115.93121453536257,3.5856247592266803,-9.144510269165039,0.011637119078822365,0.0010142083107079623,1.0
72.72884240332623,3.591642440588329,-5.721869945526123,115.93121453536257,3.5856247592266803,-9.144510269165039,172.41330134916493,3.5780829923930253,-13.567299842834473,0.012882635620835286,0.0009134803483153652,1.0
115.93121453536257,3.5856247592266803,-9.144510269165039,172.41330134916493,3.5780829923930253,-13.567299842834473,262.9026931418896,3.5662284450855024,-21.0,0.019272803968468123,0.0038100995168920465,1.0
172.41330134916493,3.5780829923930253,-13.567299842834473,262.9026931418896,3.5662284450855024,-21.0,362.6068102546669,3.553299914166236,-28.200000762939453,0.026278213585807873,0.009866391026122273,1.0
262.9026931418896,3.5662284450855024,-21.0,362.6068102546669,3.553299914166236,-28.200000762939453,504.09815191907336,3.5350218651281247,-39.599998474121094,0.03198529895258009,0.008308078412531382,1.0
362.6068102546669,3.553299914166236,-28.200000762939453,504.09815191907336,3.5350218651281247,-39.599998474121094,662.3001812308718,3.514511048752471,-52.0,0.03888520005850741,0.002175741885850069,1.0
31.867259631533255,3.313874759886485,0.8843770027160645,71.26662323958304,3.3014125664394647,3.9500300884246826,116.40193014139534,3.287505209468869,7.430409908294678,0.025713379527535395,0.0006956188560555778,1.0
71.26662323958304,3.3014125664394647,3.9500300884246826,116.40193014139534,3.287505209468869,7.430409908294678,171.56302530000661,3.270389294914356,11.722000122070312,0.03116753550906409,0.000686993854486715,1.0
116.40193014139534,3.287505209468869,7.430409908294678,171.56302530000661,3.270389294914356,11.722000122070312,262.4243990319614,3.2418740497591383,18.600000381469727,0.046083941909068574,0.0020909801632265804,1.0
32.408047900587086,3.3067791769780954,-25.195899963378906,71.82533730113208,3.291080913419934,-41.86399841308594,115.37859407396388,3.274044821583792,-60.25659942626953,0.029679278256742478,0.00047619465812660626,1.0
71.82533730113208,3.291080913419934,-41.86399841308594,115.37859407396388,3.274044821583792,-60.25659942626953,117.20827633739687,3.2734394365247583,-60.997100830078125,0.017997185382413936,0.015017546087093001,1.0
115.37859407396388,3.274044821583792,-60.25659942626953,117.20827633739687,3.2734394365247583,-60.997100830078125,171.96347281298793,3.2538550048751382,-84.00440216064453,0.02517515086966372,0.013219932899413183,1.0
117.20827633739687,3.2734394365247583,-60.997100830078125,171.96347281298793,3.2538550048751382,-84.00440216064453,258.5611685005673,3.221699987905324,-120.4000015258789,0.04977081240264819,8.404940896053553e-05,1.0
31.937553877871874,3.491808743367001,-39.64699935913086,34.38264801832673,3.4910002899186825,-42.5536003112793,71.38079858426062,3.479510415342395,-86.3552017211914,0.0077563823533878685,0.002019582533116609,1.0
34.38264801832673,3.4910002899186825,-42.5536003112793,71.38079858426062,3.479510415342395,-86.3552017211914,115.9313932465377,3.4647362529523327,-139.1580047607422,0.017914264240508015,0.0005601086227648648,1.0
115.43055025843027,3.464929404182491,-138.54100036621094,171.73769258005777,3.446582536407728,-204.97000122070312,260.27474065879886,3.417072886045536,-309.6000061035156,0.031732825672177195,0.0008368928568532204,1.0
171.73769258005777,3.446582536407728,-204.97000122070312,260.27474065879886,3.417072886045536,-309.6000061035156,359.687088610666,3.3839175482746278,-427.3999938964844,0.04041519920375681,0.001332351771671695,1.0
32.071254977805644,3.385539053576702,-4.537300109863281,72.91690196440283,3.3816937687586295,-10.203700065612793,115.53786009057225,3.3770467374978335,-16.1471004486084,0.009512314402208247,0.000707014528482757,1.0
72.91690196440283,3.3816937687586295,-10.203700065612793,115.53786009057225,3.3770467374978335,-16.1471004486084,117.61881937644972,3.376847781972583,-16.437700271606445,0.0032690179075868294,0.00019540746437353898,1.0
115.53786009057225,3.3770467374978335,-16.1471004486084,117.61881937644972,3.376847781972583,-16.437700271606445,171.63294303460742,3.371368537733124,-23.965599060058594,0.006308873085694117,0.0002726609157776082,1.0
117.61881937644972,3.376847781972583,-16.437700271606445,171.63294303460742,3.371368537733124,-23.965599060058594,260.9441963283228,3.362395173225201,-36.599998474121094,0.014291543506885714,0.0020552050350180575,1.0
171.63294303460742,3.371368537733124,-23.965599060058594,260.9441963283228,3.362395173225201,-36.599998474121094,361.10152727911355,3.35177136605004,-50.79999923706055,0.020843472751879945,0.00030600200150865327,1.0
364.0992996667329,3.3514261132804815,-51.0,498.10236394983013,3.337596787642865,-70.0,661.2487324697139,3.320970027856398,-92.80000305175781,0.029560158031518725,0.0019964136593748744,1.0
31.935396361450795,3.485546557268253,-24.33970069885254,71.77118569541254,3.496364238410843,-56.877498626708984,114.94947829635103,3.5076644533412247,-92.21199798583984,0.016595099749978137,0.0009238136110283165,1.0
71.77118569541254,3.496364238410843,-56.877498626708984,114.94947829635103,3.5076644533412247,-92.21199798583984,116.86221219344115,3.5081899596248154,-93.76959991455078,0.010619885807538585,0.002404363908748584,1.0
114.94947829635103,3.5076644533412247,-92.21199798583984,116.86221219344115,3.5081899596248154,-93.76959991455078,171.330534460363,3.5226864649773884,-138.37399291992188,0.011171566358379495,0.002743126703044218,1.0
116.86221219344115,3.5081899596248154,-93.76959991455078,171.330534460363,3.5226864649773884,-138.37399291992188,261.9986118793631,3.546404242832743,-212.60000610351562,0.028950324015625674,0.0001488786873299585,1.0
171.330534460363,3.5226864649773884,-138.37399291992188,261.9986118793631,3.546404242832743,-212.60000610351562,360.8221431523324,3.5721439354080067,-294.0,0.038002506370035306,0.003006510251483867,1.0
261.9986118793631,3.546404242832743,-212.60000610351562,360.8221431523324,3.5721439354080067,-294.0,503.5670984971316,3.609714476864808,-411.3999938964844,0.04955427407483392,0.000741942364241274,1.0
31.967819600120627,3.432244644686534,-30.74959945678711,72.23348168899693,3.437745276942403,-57.3317985534668,115.73487192882683,3.4446113264937357,-85.96199798583984,0.011695210229179125,0.0014123159145292025,1.0
72.23348168899693,3.437745276942403,-57.3317985534668,115.73487192882683,3.4446113264937357,-85.96199798583984,171.1133369221392,3.4530448962897644,-122.39099884033203,0.01224686311608013,0.00022720526070118524,1.0
115.73487192882683,3.4446113264937357,-85.96199798583984,171.1133369221392,3.4530448962897644,-122.39099884033203,259.4551550672489,3.4672060025789846,-180.1999969482422,0.02019453521894036,0.0024049982076192007,1.0
171.1133369221392,3.4530448962897644,-122.39099884033203,259.4551550672489,3.4672060025789846,-180.1999969482422,365.681277941693,3.484782347688493,-249.8000030517578,0.027654397608662895,0.000579169881490614,1.0
359.220619574822,3.483871872695138,-245.60000610351562,498.6762556881571,3.5064034560888917,-337.20001220703125,660.5812382058797,3.532485911447914,-443.79998779296875,0.04033007305524022,0.0010966784639568977,1.0
498.6762556881571,3.5064034560888917,-337.20001220703125,660.5812382058797,3.532485911447914,-443.79998779296875,821.770161123518,3.5586621145910136,-552.7999877929688,0.04535404119047415,0.012325692923072512,1.0
32.00011683445273,3.5420224828479108,-26.9606990814209,33.7393458615739,3.5420715154847597,-28.537700653076172,71.6027823056992,3.5352957086161676,-62.97309875488281,0.010261305369905651,0.0015009006990971407,1.0
33.7393458615739,3.5420715154847597,-28.537700653076172,71.6027823056992,3.5352957086161676,-62.97309875488281,73.61108509447149,3.534869046136892,-64.80449676513672,0.007215877930740178,0.0013393799906206616,1.0
71.6027823056992,3.5352957086161676,-62.97309875488281,73.61108509447149,3.534869046136892,-64.80449676513672,116.46251543342201,3.526255815040225,-103.77999877929688,0.006202077709299623,0.0012920283831981342,1.0
73.61108509447149,3.534869046136892,-64.80449676513672,116.46251543342201,3.526255815040225,-103.77999877929688,171.98925090932616,3.515293668561159,-154.23800659179688,0.014184809910429525,0.00045664322351011597,1.0
116.46251543342201,3.526255815040225,-103.77999877929688,171.98925090932616,3.515293668561159,-154.23800659179688,260.248760152158,3.498151738639058,-234.8000030517578,0.0204626674011173,0.0022246442507128645,1.0
171.98925090932616,3.515293668561159,-154.23800659179688,260.248760152158,3.498151738639058,-234.8000030517578,362.1622388259842,3.478500205851192,-327.6000061035156,0.026953222427833576,0.00120639833326754,1.0
356.0919396357343,3.479645001520063,-322.20001220703125,503.77685564105167,3.450951804242514,-457.0,661.5894742835598,3.419683854173696,-602.2000122070312,0.045568490088688934,0.003981194405417913,1.0
503.77685564105167,3.450951804242514,-457.0,661.5894742835598,3.419683854173696,-602.2000122070312,819.8793585813354,3.387959592179431,-748.0,0.047249941223418704,0.0005500448790505963,1.0
31.96148426190189,3.4368095702051207,-26.615999221801758,71.91409088701974,3.420762732664447,-70.51190185546875,116.47026877367632,3.4050668434884033,-119.46600341796875,0.018974248151783526,2.625608281734236e-06,1.0
71.91409088701974,3.420762732664447,-70.51190185546875,116.47026877367632,3.4050668434884033,-119.46600341796875,171.38390370807483,3.3851431353920716,-179.80499267578125,0.02479321313030891,4.2046783744546384e-05,1.0
116.47026877367632,3.4050668434884033,-119.46600341796875,171.38390370807483,3.3851431353920716,-179.80499267578125,173.33702333947286,3.384435813948292,-181.94900512695312,0.013824010834596119,0.0004807167531010363,1.0
171.38390370807483,3.3851431353920716,-179.80499267578125,173.33702333947286,3.384435813948292,-181.94900512695312,257.6830413910913,3.354531889326962,-274.79998779296875,0.019718819588709458,0.0014022749650000786,1.0
173.33702333947286,3.384435813948292,-181.94900512695312,257.6830413910913,3.354531889326962,-274.79998779296875,361.93427809172624,3.317641544472581,-390.20001220703125,0.044656082804975704,0.0027528261701257177,1.0
31.94990731453997,3.5090197429219785,-22.099599838256836,34.146736409509955,3.508701738639231,-23.334400177001953,71.77128585534972,3.4963637214383665,-44.487998962402344,0.016483500698949653,0.00011063989670737976,1.0
32.53472896620811,3.2177202799306808,0.7718729972839355,72.09924011784983,3.2087939973594715,1.8163299560546875,115.80255513566229,3.1988174362609945,3.0218799114227295,0.019121952470050926,0.0011851654370445162,1.0
72.09924011784983,3.2087939973594715,1.8163299560546875,115.80255513566229,3.1988174362609945,3.0218799114227295,171.63929933571953,3.1865330961388483,4.7498297691345215,0.021548500893642075,0.003358722355555532,1.0
115.80255513566229,3.1988174362609945,3.0218799114227295,171.63929933571953,3.1865330961388483,4.7498297691345215,259.79297766741087,3.1674707983181185,7.199999809265137,0.030827665464652283,0.003149442834777322,1.0
171.63929933571953,3.1865330961388483,4.7498297691345215,259.79297766741087,3.1674707983181185,7.199999809265137,359.176576433,3.1460526474328154,10.199999809265137,0.040279182651234015,0.002389754800231583,1.0
259.79297766741087,3.1674707983181185,7.199999809265137,359.176576433,3.1460526474328154,10.199999809265137,365.40472537708536,3.1446521973130124,10.199999809265137,0.039841581320869374,0.030176903799396994,1.0
359.176576433,3.1460526474328154,10.199999809265137,365.40472537708536,3.1446521973130124,10.199999809265137,502.5496467850531,3.114557205091011,13.800000190734863,0.03934178314977832,0.02624358113899201,1.0
32.06571468075485,3.38744582989119,-23.738100051879883,72.64642418592557,3.4016128483708807,-45.35919952392578,116.7118936771103,3.4179295642854033,-68.8906021118164,0.028255920681907236,0.0009478141728899835,1.0
72.64642418592557,3.4016128483708807,-45.35919952392578,116.7118936771103,3.4179295642854033,-68.8906021118164,171.40001075876808,3.4388696406141896,-98.01170349121094,0.03418076294543441,0.0011802761132006763,1.0
116.7118936771103,3.4179295642854033,-68.8906021118164,171.40001075876808,3.4388696406141896,-98.01170349121094,256.5187000159774,3.469063662526423,-143.1999969482422,0.04086732400225149,0.0012539608290814922,1.0
32.101372413879666,3.375928701396993,-28.944000244140625,72.19012991841015,3.397996809754901,-71.4719009399414,116.33789113071738,3.411498349975828,-118.26499938964844,0.012296672505073976,0.0004347066751018351,1.0
72.19012991841015,3.397996809754901,-71.4719009399414,116.33789113071738,3.411498349975828,-118.26499938964844,172.18297704991392,3.4263322704203896,-177.59100341796875,0.016252722481422465,0.0011343456707624386,1.0
116.33789113071738,3.411498349975828,-118.26499938964844,172.18297704991392,3.4263322704203896,-177.59100341796875,261.98925833740634,3.4485649209472724,-273.0,0.023266880139888164,2.58354895780071e-05,1.0
358.8197159492106,3.472002084638581,-375.3999938964844,498.6391685785683,3.5059274208772613,-525.2000122070312,658.7062179336301,3.544047700613987,-697.0,0.047471176912004955,0.0008922854050008515,1.0
32.11956289604601,3.585336817810713,-8.376119613647461,33.274309365492584,3.5858972770255213,-8.751460075378418,72.59905609403546,3.601700079886889,-21.62820053100586,0.01309200881751304,0.0021734613130323316,1.0
33.274309365492584,3.5858972770255213,-8.751460075378418,72.59905609403546,3.601700079886889,-21.62820053100586,115.52372109256369,3.620146432924251,-35.737701416015625,0.034463778841765394,0.0011353658161365522,1.0
72.59905609403546,3.601700079886889,-21.62820053100586,115.52372109256369,3.620146432924251,-35.737701416015625,117.55767878302777,3.6210040240918206,-36.40739822387695,0.017436040963354296,0.0005000544691541132,1.0
115.52372109256369,3.620146432924251,-35.737701416015625,117.55767878302777,3.6210040240918206,-36.40739822387695,172.81117192860384,3.643785860186765,-54.643699645996094,0.021392721578842658,0.0007125227331717543,1.0
32.08153060663233,3.3821438778271737,-6.959380149841309,73.0036634626767,3.3757505855878094,-8.928130149841309,115.62109160000247,3.3690128740321565,-10.896900177001953,0.013388980700148148,0.0019090578941558937,1.0
73.0036634626767,3.3757505855878094,-8.928130149841309,115.62109160000247,3.3690128740321565,-10.896900177001953,171.86479559610913,3.3599176323663285,-13.484399795532227,0.016231772972374305,0.000190811351727038,1.0
115.62109160000247,3.3690128740321565,-10.896900177001953,171.86479559610913,3.3599176323663285,-13.484399795532227,260.3874670048598,3.345651185066166,-17.399999618530273,0.023302396638923584,0.0017688067587467852,1.0
171.86479559610913,3.3599176323663285,-13.484399795532227,260.3874670048598,3.345651185066166,-17.399999618530273,362.60723705271147,3.328899022046411,-22.200000762939453,0.03177869254811027,0.0027192700516974746,1.0
32.07032597420776,3.3858614990186195,-8.974140167236328,72.70518830518301,3.39708520615395,-18.373300552368164,116.86750661104521,3.4101614063488452,-28.650299072265625,0.025105854993798346,0.0013302695321190338,1.0
