r1,phi1,z1,r2,phi2,z2,r3,phi3,z3,theta_break,phi_break,label
117.25,1.33832,-27.4423,171.033,0.879635,-253.945,259.141,0.623621,-564.6,0.0347243,0.0432317,0.0
71.54170359873775,3.2622127936466105,15.081600189208984,115.00453090472524,3.259946729524685,24.212400436401367,117.02025787954848,3.2598467874185912,24.638900756835938,0.0024857381522031,0.0014393913570288,1.0
116.84523293395723,5.102888661811314,-25.77630043029785,172.1930078523367,5.117536349490297,-37.24039840698242,260.07237452190674,5.140872647782289,-55.59999847412109,0.0373317662850779,0.0017155383214841,1.0
32.3674,1.27439,-86.273,72.2163,1.62885,139.219,115.907,1.77488,368.228,0.0233455,0.0136038,0.0
71.3135,4.2752,-133.286,115.206,4.20754,-215.743,171.631,4.17697,-310.564,0.0455827,0.0476295,0.0
115.68,1.30963,-306.041,171.826,1.56771,-73.7658,260.887,1.70104,275.6,0.0279886,0.0124332,0.0
33.6889,5.46663,14.812,71.7402,5.79328,184.72,115.978,5.87801,357.839,0.0189391,0.0298648,0.0
72.2533,0.490551,-170.596,115.107,0.591498,-256.247,171.1,0.634348,-374.288,0.0321683,0.0209869,0.0
31.869,2.13545,10.8105,73.4735,2.75733,-197.939,114.966,2.90164,-382.079,0.00863733,0.0249038,0.0
31.44527215841566,3.104634965676097,25.326499938964844,71.35429891436712,3.090724308786798,63.86629867553711,116.36358968440074,3.074398932240224,107.40399932861328,0.0224716377403047,0.0008342187205783,1.0
32.8555,1.66981,77.9137,73.5525,1.96739,139.1,116.827,2.05975,201.045,0.0132674,0.0228434,0.0
115.0307701734488,6.157125336482022,35.944801330566406,117.07612462446184,6.157457284854514,36.67060089111328,171.6583371884643,6.166197246829102,56.15779876708984,0.0085209743569892,0.0019277583930656,1.0
31.9693,5.48815,82.0925,72.8949,5.93578,233.822,116.034,6.11586,380.664,0.0488453,0.0222799,0.0
117.32273581419696,3.2684485866345927,-18.54389953613281,171.74307547014186,3.2852071627030037,-26.01440048217773,259.5123730752878,3.312737877807665,-37.79999923706055,0.0448994974038212,0.002940559791113,1.0
359.3995605780183,2.92774500836678,-423.3999938964844,501.68662783997934,2.942645744166488,-591.7999877929688,665.2401302521163,2.9594862783226468,-785.0,0.0199612328096666,0.00094157001965,1.0
116.87302822151008,2.541075024700592,-125.22899627685548,172.4257580310841,2.530374421910355,-183.85499572753903,262.3992720907639,2.512927487855308,-278.3999938964844,0.0196741724331557,0.0021396703306993,1.0
31.4694,1.07805,35.5177,73.1112,0.589088,205.194,115.62,0.46923,365.489,0.00668634,0.0185595,0.0
34.09086991703178,5.476552129154926,-25.430599212646484,71.63156355963251,5.489925465013498,-51.8129997253418,73.75048206874864,5.490681543239543,-53.30059814453125,0.0116079310674311,0.0004771381659433,1.0
32.1666,4.53582,-41.8807,71.189,4.69127,34.7756,117.057,4.7303,130.92,0.0338793,0.0257287,0.0
360.288301264508,0.8713880640040339,-309.6000061035156,501.81616673295866,0.8499315875375849,-427.0,658.0135311956326,0.8266242878444383,-557.5999755859375,0.033566158440402,0.0038987822409764,1.0
72.0726655886769,2.4730772295758747,-19.43219947814941,116.45155303202613,2.4652341930472303,-32.45429992675781,172.27748395561042,2.455740229108728,-48.77439880371094,0.015924751131499,0.0010048451102943,1.0
117.70740032196858,0.5942069005151576,-38.88130187988281,172.16966806557443,0.6074965039549451,-59.76739883422852,262.53643484398106,0.6301981892102715,-94.0,0.0350305911310262,0.004084728239554,1.0
33.0514,0.861037,-1.39063,73.3814,1.97737,-1.89688,115.542,2.16827,-1.78437,0.0350534,0.0152206,0.0
116.106,1.51946,-46.449,171.205,1.43443,-215.847,260.519,1.37986,-537.8,0.0488566,0.0438651,0.0
32.0538,2.60621,-319.777,73.2914,1.56091,62.7679,116.404,1.25963,358.904,0.0484908,0.0371853,0.0
71.58606652791498,1.7743102307770096,-22.546300888061523,73.49667408868369,1.7742413676280029,-23.141599655151367,115.9462360458279,1.772052604310189,-36.45819854736328,0.0037775623918404,0.0019388847238844,1.0
115.61750856340664,0.3485576681216863,229.3979949951172,170.8059361349886,0.3290528615299492,344.3500061035156,172.67975685410136,0.3283943608896251,348.2650146484375,0.0086199303898309,0.0011992113072187,1.0
33.12704234867028,2.030705798369103,-31.94420051574707,72.81931176779504,2.0141789538146755,-59.11520004272461,115.70710826804068,1.9963547151479692,-88.61219787597656,0.0283362220634037,0.0021960733880243,1.0
31.4538,1.4842,46.8115,71.5979,0.788117,-165.658,115.684,0.547875,-361.126,0.0467813,0.0350882,0.0
115.67843240965004,6.022162492242578,-285.76300048828125,171.09082658778303,6.03193547643601,-417.2950134277344,261.5010367533948,6.047602842605811,-632.4000244140625,0.0096877180038112,0.0008301559760865,1.0
73.5525,1.96739,139.1,116.04,1.49362,-133.098,172.185,1.33183,-455.569,0.0402677,0.0175365,0.0
71.87773926613566,1.5160884117264466,-27.93779945373535,116.10598961853108,1.519455577005322,-46.44900131225586,171.03950783351968,1.5237188178926426,-69.45760345458984,0.0072004447116538,0.0002608171671004,1.0
72.98507331543759,4.947802319884536,81.21309661865234,115.44242076528738,4.958031122422713,129.36700439453125,117.35973601667462,4.958477823152069,131.54299926757812,0.0064576350062166,0.0003262776262974,1.0
32.4249,2.9111,97.5411,71.9846,3.02193,196.703,116.028,3.0651,294.438,0.0431638,0.0437971,0.0
71.0725,1.58641,-241.96,117.585,1.56578,-18.8263,173.394,1.52991,268.491,0.0204497,0.0136598,0.0
33.0024,1.59816,26.3964,71.6337,2.15138,-28.7453,115.01,2.29269,-86.1322,0.0379641,0.0361262,0.0
31.5279861604149,1.5894534064857344,5.822370052337647,33.09130191881256,1.5898418791395978,6.19242000579834,72.7386487452465,1.5929485357062032,15.48610019683838,0.0030067657982262,0.0021788589133545,1.0
32.125,2.01609,80.0195,73.4167,1.58257,-28.4931,116.04,1.49362,-133.098,0.0238578,0.0233273,0.0
171.99207338173858,3.0111097284348696,-92.2582015991211,257.10943700421,3.021545009564352,-137.8000030517578,365.59633832561553,3.0349139830489,-195.8000030517578,0.0211309969325692,0.0003268759824734,1.0
32.1644,4.92911,-167.989,73.0061,4.55368,136.015,115.055,4.34226,420.2,0.0456438,0.0133495,0.0
71.8047,5.0016,-368.09,115.626,4.65979,21.6718,173.053,4.42477,488.384,0.0263754,0.0104697,0.0
33.434,2.39191,-25.0431,72.6658,2.77566,46.7446,115.646,2.88346,119.39,0.0031291,0.0340985,0.0
31.9488,1.09178,-43.2236,71.5847,1.68644,172.412,117.441,1.8134,398.619,0.0195718,0.0182282,0.0
33.019163972605945,2.8282192990747808,-13.169400215148926,72.35461243794002,2.837153296586395,-26.88640022277832,116.13405770760345,2.846820336545652,-42.21440124511719,0.0171690588853267,0.0012477845815728,1.0
33.3316,1.61659,-4.67851,71.5679,0.800885,218.74,115.769,0.663429,447.317,0.0470503,0.0215159,0.0
32.41277300688374,5.981145252779766,45.76969909667969,72.23939007161127,5.989707974768916,90.9468002319336,115.98062650284552,5.998671502157545,140.61099243164062,0.0111123435970702,0.0004652832052272,1.0
116.90886169408331,0.9915350130623828,115.29399871826172,172.6206100800194,0.9747996421202364,172.1219940185547,262.6646860303018,0.9464318069476316,264.0,0.0333183773537043,0.0001621474990627,1.0
170.82959923442044,1.2942331610715727,55.88600158691406,172.7236557223771,1.293596205492906,56.48500061035156,262.8219291816972,1.2631103346821766,84.4000015258789,0.0306029885364008,0.0058502609232157,1.0
71.7398,1.53854,-68.3233,115.948,1.77192,73.2429,172.466,1.88442,240.456,0.00511927,0.0232552,0.0
257.8906972067215,1.3186501613536477,-62.79999923706055,359.3027094047818,1.3044147317288035,-88.0,501.5072259026898,1.2840972691437802,-124.0,0.0345939568660652,0.0043890999802428,1.0
72.26362598801605,5.159580249347175,66.82749938964844,115.6998455637538,5.17447035429996,107.1790008544922,171.78054196652042,5.194470748484775,159.33900451660156,0.0267145315371341,0.0005930997008935,1.0
32.027719524246,2.768889231817327,-32.0718994140625,33.60608246726029,2.768513355920107,-33.5797004699707,71.0864212277683,2.7578499492343806,-69.28839874267578,0.009217572889625,0.001341674838478,1.0
72.2598,5.15986,289.416,115.456,4.67138,61.0377,172.509,4.46046,-205.971,0.0280592,0.023572,0.0
171.53686888166445,2.063238623996787,-70.21980285644531,172.03854663587038,2.0631411416233045,-70.41940307617188,262.5145751146836,2.043570137295172,-106.8000030517578,0.0220352246008354,0.0036523572438215,1.0
71.9407,1.84762,482.958,116.497,1.61692,80.1897,173.042,1.46082,-336.397,0.0278315,0.0247339,0.0
31.9357,4.64743,-57.9858,71.0737,4.53097,62.649,115.817,4.43996,215.283,0.0495324,0.0285657,0.0
32.525,4.39694,-0.642527,71.6882,4.81682,153.796,115.05,4.94684,340.834,0.0427427,0.0205369,0.0
32.4612,5.18985,-80.2565,71.8371,4.21316,143.609,116.761,3.99591,349.918,0.0334886,0.0402943,0.0
116.8675066110452,3.410161406348845,-28.650299072265625,172.1660417200284,3.427029284048022,-41.4994010925293,262.3396985697575,3.454415441836612,-62.0,0.0431384730894628,0.0047614827886022,1.0
115.43341220010863,0.4883350399877732,111.95500183105467,117.3600991785965,0.487707838025094,113.70099639892578,171.18437183187422,0.4688579376764574,162.76100158691406,0.0167544430257731,0.0028854087771128,1.0
31.9488,1.09178,-43.2236,71.1102,0.98173,3.97813,115.408,0.929145,58.7352,0.0333718,0.0123744,0.0
33.3234,5.1517,-3.17473,72.3741,4.20983,245.541,115.914,4.03809,466.631,0.0282538,0.0387087,0.0
116.32946650961846,5.372188158858272,101.23300170898438,171.22771399700358,5.38046801670098,149.06500244140625,260.5818479110214,5.393781298922328,227.0,0.0160424326222101,0.0005221469645522,1.0
264.3083456722157,1.079897134174304,-215.0,360.39860226150927,1.0974622101669933,-288.3999938964844,504.6019660436896,1.1237927706833182,-399.3999938964844,0.0348556239390657,0.0037035229343261,1.0
71.6549,5.2874,276.022,115.768,4.77173,54.3718,173.022,4.52255,-202.263,0.0373321,0.0230462,0.0
117.64,2.04688,-28.9983,172.162,2.46058,-22.6875,259.624,2.68933,-12.6,0.0220364,0.000407847,0.0
31.981,2.35384,249.446,72.7577,1.59176,46.3683,116.04,1.49362,-133.098,0.0440761,0.0384973,0.0
31.44351289561153,0.3200399497101399,26.089399337768555,71.92703117522032,0.3311530873895591,71.6852035522461,115.67789106358296,0.3431452396301667,121.04499816894533,0.0153297553176192,0.000846017969984,1.0
32.4752,4.47329,-24.4805,73.7356,5.09879,-201.52,117.168,5.18707,-363.966,0.0420827,0.0322863,0.0
115.487,1.64845,35.4604,172.083,1.90009,361.616,260.504,2.00788,773.2,0.0323102,0.0398008,0.0
33.3414,1.96044,-97.1248,71.1008,1.18137,172.01,115.174,0.947897,470.487,0.0378601,0.00721079,0.0
72.68228958215987,4.773277459348648,69.76219940185547,116.13262376468822,4.780164463151016,113.41100311279295,171.86074490803605,4.788438893319404,169.40899658203125,0.0098739389127057,0.0001368180389941,1.0
31.4689,1.47112,51.6292,71.2901,1.92289,11.8443,115.551,2.0466,-28.4854,0.0061921,0.0459809,0.0
116.11999080103752,4.78097262032472,-10.728099822998049,172.16265113514393,4.796570484318463,-13.540599822998049,262.8879606661415,4.822565047348046,-18.600000381469727,0.0432388657799778,0.0055655254915511,1.0
31.7824,5.29437,28.5208,72.2671,5.94472,177.127,115.403,6.12523,309.783,0.0256052,0.0484089,0.0
115.66191454396652,0.4284152001499361,64.92630004882812,172.2888070473603,0.4414638175611882,92.2686004638672,261.8787290891103,0.4621636006109025,135.1999969482422,0.0306581256013339,0.0029650728342294,1.0
33.32338614820791,5.151704340516417,-3.174730062484741,72.77088989042122,5.159309606219326,-6.846869945526123,115.78268324363302,5.16762623175886,-10.896900177001951,0.0159264827825047,0.001062328403045,1.0
31.6992,1.77901,168.333,71.6843,1.54984,-11.0102,115.495,1.52703,-224.712,0.0346707,0.0171604,0.0
31.972561533398764,2.6437391408576536,-33.332801818847656,71.92188339338296,2.6346763165868063,-72.17109680175781,115.3615600456286,2.6241984531882925,-114.46199798583984,0.01475693571534,0.0007015756859368,1.0
72.33370314047706,2.64273008274904,-37.50299835205078,115.82258088595393,2.627056449710293,-58.7057991027832,172.0341005146013,2.606711886431901,-85.9834976196289,0.0325944682406953,0.0018409724365467,1.0
33.2605,4.71629,20.9202,71.0817,5.11614,-139.744,117.301,5.20264,-331.359,0.0292009,0.00549455,0.0
31.4667,3.91237,-232.106,71.7792,4.86944,136.832,115.463,5.15422,463.54,0.038854,0.0240858,0.0
33.0399,2.7727,-88.1257,73.1395,3.17045,-186.684,116.635,3.30111,-288.723,0.0227447,0.0165327,0.0
31.8022,4.50485,13.7526,72.1827,5.21004,-180.447,114.892,5.32697,-359.902,0.0326105,0.0286371,0.0
31.598052670648023,1.6147030101162725,20.24659919738769,32.835185959562146,1.614524036155052,21.098499298095703,72.30477834601407,1.6222467460314065,48.38330078125,0.015511642456913,0.0018146350715402,1.0
71.5744,1.58306,-27.8213,115.564,1.76398,26.4196,172.952,1.86667,97.055,0.0234413,0.000878485,0.0
31.6303,1.40451,48.2536,71.7251,1.34501,-15.9428,115.188,1.30912,-83.1094,0.030534,0.016043,0.0
73.7387,1.17163,107.052,115.465,1.57221,-49.0685,171.978,1.80332,-239.575,0.0367538,0.0272118,0.0
72.62536765343758,2.189223962327276,37.76729965209961,114.97318124835968,2.1758557295170937,59.858699798583984,116.95203563185588,2.175221744921234,60.8942985534668,0.0129385774233058,0.001309351092453,1.0
31.624072049373773,1.622568639188421,10.25119972229004,32.745074535238906,1.6237930686009907,10.567899703979492,72.08278825108589,1.639325107799065,21.469900131225582,0.0076086925977607,0.0049859092083441,1.0
71.098,4.32397,-125.795,116.479,4.73379,44.9222,172.385,4.86805,233.072,0.0416513,0.0290142,0.0
71.5660745803378,0.6055340679634119,-59.15570068359375,73.34845574609454,0.6048935729354198,-60.61709976196289,115.12949543296484,0.5893952769599308,-94.9481964111328,0.013162244221361,0.0010616646532878,1.0
32.1102,4.45129,-115.576,73.3256,3.91527,-264.155,115.846,3.80039,-416.655,0.0377068,0.00132404,0.0
33.746,1.14257,61.5047,72.1067,1.68386,-142.971,115.788,1.90479,-331.757,0.0478658,0.04193,0.0
117.038,4.82991,21.8376,171.027,4.58539,-214.488,256.839,4.42515,-532.8,0.0170027,0.0387249,0.0
31.95939851977681,5.4019247080360095,-60.57350158691406,115.84263649561478,5.371389843478619,-223.11099243164065,172.42208855128104,5.349898967078598,-332.6090087890625,0.0247236204631713,0.0004983234861921,1.0
171.18437183187422,0.4688579376764574,162.76100158691406,263.40891618682684,0.4347896341188677,247.3999938964844,358.9114543972274,0.4001097800293207,334.79998779296875,0.0494306603770033,0.0014078242317807,1.0
31.95855403343654,6.188036879093588,-3.345860004425049,72.0846037331894,6.202363319907613,-21.7101993560791,116.29823100489216,6.219843285885895,-42.00749969482422,0.0314282895434218,0.0011628240166013,1.0
115.685,4.2935,-214.336,170.932,4.02692,-410.52,257.731,3.82721,-673.2,0.0369698,0.044643,0.0
71.98640307974776,2.090639247368628,-17.30940055847168,116.53525406137533,2.098098660155853,-21.134300231933597,172.95700646972222,2.108167223653735,-26.028099060058597,0.018756364889677,0.0008709954839026,1.0
31.9528,0.762919,260.217,72.095,1.4888,115.155,115.763,1.66514,-20.2704,0.0211699,0.0419542,0.0
31.663,4.53712,-113.548,72.5624,5.17545,140.028,115.833,5.37196,422.712,0.0399413,0.00802209,0.0
260.7753378111224,1.3154966365036558,254.0,361.3015535578479,1.3350017395480571,348.0,501.25144919147976,1.3619055075748798,478.3999938964844,0.033505868908306,0.0017728408450016,1.0
32.9121,1.21416,182.559,73.3171,1.78489,-19.1984,117.066,1.95076,-196.423,0.0228049,0.0443679,0.0
31.4393,5.04952,11.5367,72.3741,4.20983,245.541,115.914,4.03809,466.631,0.0305485,0.0212674,0.0
32.3613,4.02407,31.673,71.5694,3.15632,230.213,115.918,2.9824,420.202,0.033752,0.0343466,0.0
115.3049123045654,0.4536742068642772,59.37950134277344,171.6313683103408,0.4714912789437062,94.10549926757812,256.8682487132328,0.4992939058024022,146.8000030517578,0.0402134976781257,0.0012304270081838,1.0
71.848,4.60485,24.5954,115.685,4.2935,-214.336,171.529,4.1019,-474.846,0.032432,0.0297134,0.0
72.48317960410846,0.2351971930183447,-72.81549835205078,114.92937911532626,0.2475439462899144,-114.46299743652344,116.80839377720788,0.2480931997963648,-116.30799865722656,0.0093215007471468,0.0003641742957299,1.0
33.2739,4.37135,76.3647,71.7323,5.07426,-140.7,115.069,5.1867,-357.471,0.0415285,0.0219607,0.0
31.97527425785562,0.6785115628190372,-15.001099586486816,72.20475244219388,0.6917393487046015,-34.463401794433594,115.65839503618264,0.7073858342907899,-55.453800201416016,0.028030502756921,0.00059126694317,1.0
115.72792380666822,0.9075901456134262,-107.29299926757812,172.9721243886394,0.8993518002064879,-154.60000610351562,262.4375594198356,0.8859791593657549,-228.1999969482422,0.0175728811246964,0.0022281636172394,1.0
116.86221219344117,3.5081899596248154,-93.76959991455078,171.330534460363,3.5226864649773884,-138.37399291992188,261.9986118793631,3.546404242832743,-212.6000061035156,0.0289503240156256,0.0001488786873299,1.0
31.6403,5.32866,-238.442,72.4706,4.55575,29.1485,116.815,4.37939,246.846,0.0142249,0.0495316,0.0
31.51560572740071,4.193773389319713,2.965630054473877,71.97058241484454,4.20122803545428,9.15312957763672,115.19091305047898,4.208859626856636,15.734399795532228,0.0143806496788571,0.0006598716742511,1.0
34.3221,3.88813,-4.54622,72.667,3.95369,61.6857,115.749,3.96209,136.98,0.0190916,0.0050836,0.0
32.1169,4.84296,-75.5809,71.3317,4.46866,150.226,117.15,4.342,427.783,0.0212072,0.00834785,0.0
115.17563363215724,0.7060777249426462,-110.33899688720705,172.26881941073086,0.6839373095449236,-164.9080047607422,259.6389269543436,0.6479118505101629,-248.6000061035156,0.0450112974173134,0.0011033636164322,1.0
115.39679435514488,1.3385651494675652,-26.96999931335449,117.25008862828874,1.338322691172235,-27.44230079650879,172.21610032930653,1.3305513398707944,-41.34600067138672,0.0091446062615046,0.0017787744916032,1.0
171.22446564610289,3.608440325317362,-140.38800048828125,259.54309323771105,3.6282781668557664,-212.6000061035156,358.7319508730681,3.650708855835129,-292.79998779296875,0.0336199751716264,0.0054614681863442,1.0
263.12304700717755,2.471154899730247,216.1999969482422,360.81489226105896,2.4500395745609422,297.6000061035156,505.2274869440824,2.4191079576645405,416.7999877929688,0.0398418412598388,0.0046331713665594,1.0
31.9871,4.07802,48.9486,72.5119,3.57118,205.809,116.523,3.42794,361.509,0.0113263,0.0226546,0.0
73.19575081407632,1.0070197955212838,-46.5359001159668,116.40619567250828,0.9915282323979916,-73.74130249023438,170.8254120578075,0.9722566062949288,-108.11000061035156,0.0289756788680482,0.0013966418311687,1.0
72.47108845741009,2.5922191225434497,-94.45179748535156,116.54280290665058,2.5810277243744437,-144.62600708007812,171.5823200787964,2.568486329235454,-207.36300659179688,0.013658862582422,0.0006033691316976,1.0
71.62820177738035,0.5821317040310893,-21.377099990844727,73.7374935379701,0.5826464918347407,-22.171600341796875,115.58484118314152,0.5933094107936377,-38.10810089111328,0.0117556248640863,0.0036361433144355,1.0
32.6971,4.83234,-58.4971,71.6287,5.09803,-195.705,115.069,5.1867,-357.471,0.0244271,0.0141287,0.0
33.14,5.95627,91.6412,72.4977,5.9662,218.54,116.822,5.94983,386.956,0.0455274,0.0433935,0.0
72.7386487452465,1.5929485357062032,15.48610019683838,116.39727182047,1.5961034007010262,25.722299575805664,171.1148935786114,1.6001856101114111,38.55720138549805,0.0073117415065231,0.0001006454840457,1.0
31.4414,3.88215,-96.6972,73.1684,3.72748,-236.776,117.049,3.74199,-377.004,0.0460476,0.0137548,0.0
31.9643,2.11836,43.2384,71.6782,2.26531,200.932,116.838,2.32414,383.36,0.0105629,0.00404367,0.0
71.095,1.18355,-119.776,116.019,1.73648,155.386,172.805,1.93539,449.462,0.0267842,0.028919,0.0
31.4405,0.737439,69.313,72.7365,0.611334,189.044,115.328,0.572665,329.147,0.03942,0.0370059,0.0
33.2108,1.23631,-68.0728,73.5525,1.96739,139.1,115.021,2.17075,323.322,0.0291672,0.029092,0.0
115.4679996785442,2.5385478987757195,139.5330047607422,116.92439645494964,2.5388811921415604,141.25900268554688,171.4220174394561,2.551733948669788,205.6479949951172,0.0091788239685058,0.0015057821641614,1.0
32.1775,1.78416,250.495,73.4167,1.58257,-28.4931,116.461,1.6189,-318.186,0.0373199,0.000751536,0.0
32.10327936049279,5.731546621576711,-36.69969940185547,72.61751950923986,5.724024137855439,-84.50090026855469,116.17000400067444,5.715775661957633,-135.81199645996094,0.0104041691329223,0.0007187151426723,1.0
32.76137180602129,0.8966011982815035,-8.919440269470215,72.17822641984132,0.8908135067075196,-16.484899520874023,116.6288756657926,0.8848032311135222,-24.99239921569824,0.0107759885294882,0.0005233766436498,1.0
33.0848,4.39157,-193.161,72.7496,4.76819,-8.59063,115.778,4.92642,219.03,0.0452444,0.0248548,0.0
116.1220848423638,4.147500117091607,-99.5176010131836,171.9433261573787,4.161800682716073,-141.9669952392578,262.5407960861541,4.186904087481544,-211.3999938964844,0.0343012273342097,0.0037513580420278,1.0
116.12,4.63094,47.7009,171.062,4.50296,193.042,259.86,4.42666,427.4,0.017707,0.000769003,0.0
73.3259673605418,5.122292123650868,-54.76549911499024,116.098287180169,5.115421764576977,-84.96600341796875,171.97598280298047,5.106121370147791,-124.46399688720705,0.0137642024922596,0.000526454329374,1.0
115.78268324363302,5.16762623175886,-10.896900177001951,172.6842257857278,5.178883269084238,-16.278499603271484,259.48148604356084,5.196311385279735,-24.600000381469727,0.0290722030643645,0.001283818336007,1.0
172.59801390011145,4.4393441258693525,-88.92980194091797,256.65176640916707,4.417443131191343,-127.5999984741211,359.543443305498,4.390103692850705,-175.39999389648438,0.0459042223152715,0.0037084818145731,1.0
32.0698,4.35523,120.161,73.8568,5.09229,-16.8365,116.264,5.25525,-146.386,0.0454749,0.0202968,0.0
71.90613196140585,0.2798731539688898,149.07000732421875,116.760799379376,0.2738474469683812,241.34100341796875,172.65415859147362,0.26619674209457,356.3380126953125,0.0061085016115591,6.225626860924508e-05,1.0
173.06626237302189,6.051573917973605,-16.051300048828125,261.9860071737109,6.059378822026725,-22.200000762939453,359.3582505493872,6.068230765527646,-28.200000762939453,0.0189838540099227,0.0074975892113084,1.0
259.17599978642653,1.822782458336192,-66.4000015258789,357.9474125667832,1.8407156574457664,-91.5999984741211,496.6612511218868,1.8661115274885507,-126.4000015258789,0.0426640281917212,0.0040021157669788,1.0
71.5634131935339,3.9450213604772633,-15.003100395202637,73.32155242408825,3.944465525519914,-15.115599632263184,116.19825020509438,3.930189910723784,-18.37809944152832,0.0200288286948955,0.0120433821564558,1.0
116.57587418050454,4.9958717432528505,-319.8559875488281,172.90713606587698,5.009804714104118,-473.50299072265625,262.69811883197144,5.031047277438021,-718.7999877929688,0.0114627053622704,0.0005093660385231,1.0
170.8519296739955,1.8567327027747496,16.55229949951172,172.72833695119047,1.8573316521161216,16.8031005859375,265.7555008274382,1.889592294603351,29.399999618530277,0.0372386068746299,0.0017195900518307,1.0
34.24986900728199,1.537339155436117,-4.673299789428711,71.68433688643803,1.549843493673466,-11.010199546813965,115.532889443167,1.5650745222756692,-18.47800064086914,0.0282923190643233,0.0010003005870518,1.0
33.1436,2.02889,-191.1,71.9622,1.2567,56.8752,115.998,1.01264,288.91,0.0329909,0.0322675,0.0
71.99714116001654,3.413561795566122,16.61669921875,116.023748123031,3.4278328034625574,25.893199920654297,171.23781018138766,3.446664011571112,37.63880157470703,0.0343239642189286,0.0019393680417629,1.0
33.7147,1.97342,-291.749,71.923,1.5098,-13.5229,115.965,1.40821,254.542,0.0155202,0.0263687,0.0
71.59035174906367,5.110572914880614,-12.720600128173828,73.53950772568638,5.109722211241262,-13.117899894714355,117.08081257126908,5.091693136659316,-21.84830093383789,0.0171914912568135,0.0031927132684819,1.0
31.9515,5.08138,-8.17445,71.1363,6.07883,-214.341,115.672,6.22764,-403.918,0.0483885,0.0429161,0.0
33.0132,3.95332,-73.7546,71.5942,3.93103,-145.766,115.547,3.94007,-233.36,0.0333305,0.0267781,0.0
33.371,3.18346,-64.0252,73.0808,2.94701,-250.646,115.337,2.86778,-413.192,0.0401054,0.0446771,0.0
31.9579,1.33406,-129.389,72.7221,1.59399,58.2721,116.524,1.61542,226.148,0.0455623,0.0413289,0.0
72.71832865839495,2.807038842603349,-7.502099990844727,117.1471994422722,2.792867440078178,-10.985300064086914,172.31441226089962,2.776462853223776,-15.34060001373291,0.027946327177395,0.0005444107171987,1.0
32.9476,4.3523,303.426,71.249,4.67908,37.4962,116.3,4.86331,-355.827,0.0428408,0.0290024,0.0
33.292518085170194,3.584037591260458,-8.348190307617188,73.04219224803131,3.5695172563703115,-18.191499710083008,116.43600341729768,3.553589307846742,-28.88719940185547,0.0296976540665645,0.0010863089223896,1.0
31.8528,0.56775,17.3207,72.2048,0.691739,-34.4634,116.762,0.733439,-93.7696,0.0223558,0.0176112,0.0
115.00453090472524,3.259946729524685,24.212400436401367,117.02025787954848,3.2598467874185912,24.638900756835938,171.8894083492519,3.256797389315859,36.19139862060547,0.0038978122089765,0.0009956744647343,1.0
32.525,4.39694,-0.642527,71.7911,5.00291,201.12,115.576,5.18568,389.506,0.0190847,0.0361547,0.0
71.81793917469452,2.7031971418326908,-33.89239883422852,116.39622971581294,2.7100457084231766,-51.77539825439453,171.2884287655286,2.7191856645715218,-73.74949645996094,0.0162489002513513,0.0007286817086509,1.0
256.2166934890532,5.65293273511511,548.0,265.15821217756377,5.649818702257775,567.5999755859375,356.31622758533047,5.617811400310409,764.7999877929688,0.0159967770471704,0.0050055667740959,1.0
